-2.5,-2.5,5.29322860818994
-2.5,-2.4748743718593,5.36506440409564
-2.5,-2.44974874371859,7.05067541156264
-2.5,-2.42462311557789,8.39457975087964
-2.5,-2.39949748743719,8.53124704688504
-2.5,-2.37437185929648,9.13736345328723
-2.5,-2.34924623115578,9.89928525070603
-2.5,-2.32412060301508,10.5475913020034
-2.5,-2.29899497487437,10.7771910805697
-2.5,-2.27386934673367,9.45203898190907
-2.5,-2.24874371859296,10.5739884034888
-2.5,-2.22361809045226,11.9583624701176
-2.5,-2.19849246231156,11.6941837079414
-2.5,-2.17336683417085,9.83573833530908
-2.5,-2.14824120603015,8.87410069665854
-2.5,-2.12311557788945,9.83461097487577
-2.5,-2.09798994974874,10.3960478524612
-2.5,-2.07286432160804,11.1231253846553
-2.5,-2.04773869346734,11.6210652322037
-2.5,-2.02261306532663,11.4671496831625
-2.5,-1.99748743718593,10.8929895978284
-2.5,-1.97236180904523,9.57030521407059
-2.5,-1.94723618090452,7.99933256674024
-2.5,-1.92211055276382,7.41840979171344
-2.5,-1.89698492462312,7.12390979554424
-2.5,-1.87185929648241,6.50181932999154
-2.5,-1.84673366834171,6.67448368601914
-2.5,-1.82160804020101,6.89149853904654
-2.5,-1.7964824120603,5.88101566947344
-2.5,-1.7713567839196,5.70414131667924
-2.5,-1.74623115577889,4.86667810495724
-2.5,-1.72110552763819,4.50080131152064
-2.5,-1.69597989949749,3.55822537278014
-2.5,-1.67085427135678,3.36786339406254
-2.5,-1.64572864321608,1.98635834995624
-2.5,-1.62060301507538,-0.0640664467643592
-2.5,-1.59547738693467,-3.47462813038286
-2.5,-1.57035175879397,-5.37738293848846
-2.5,-1.54522613065327,-3.23331453861456
-2.5,-1.52010050251256,-2.84447420983816
-2.5,-1.49497487437186,-2.67486755564476
-2.5,-1.46984924623116,-1.35545739607076
-2.5,-1.44472361809045,-0.354457055687961
-2.5,-1.41959798994975,3.34217334277424
-2.5,-1.39447236180905,3.50150782967244
-2.5,-1.36934673366834,1.33941909190444
-2.5,-1.34422110552764,-0.534655850014461
-2.5,-1.31909547738693,-3.73793100845036
-2.5,-1.29396984924623,-6.89230862045076
-2.5,-1.26884422110553,-9.94499302618886
-2.5,-1.24371859296482,-15.5735668496839
-2.5,-1.21859296482412,-19.3990024188642
-2.5,-1.19346733668342,-20.1264746221102
-2.5,-1.16834170854271,-19.9329282898105
-2.5,-1.14321608040201,-17.7365385699521
-2.5,-1.11809045226131,-17.528365801256
-2.5,-1.0929648241206,-19.1265359672864
-2.5,-1.0678391959799,-20.5187028534045
-2.5,-1.0427135678392,-18.4809545181139
-2.5,-1.01758793969849,-17.0004302059197
-2.5,-0.992462311557789,-17.6472158449128
-2.5,-0.967336683417085,-16.6886242594047
-2.5,-0.942211055276382,-16.2633272245273
-2.5,-0.917085427135678,-14.5780886720754
-2.5,-0.891959798994975,-10.545661813403
-2.5,-0.866834170854271,-7.17213079609016
-2.5,-0.841708542713568,-1.46245486514566
-2.5,-0.816582914572864,1.07512657603474
-2.5,-0.791457286432161,-0.270695906282358
-2.5,-0.766331658291457,-1.75683062936096
-2.5,-0.741206030150754,-2.84122570290396
-2.5,-0.71608040201005,-3.37881578520916
-2.5,-0.690954773869347,-4.37702679207406
-2.5,-0.665829145728643,-1.68635498168956
-2.5,-0.64070351758794,0.0965333625958399
-2.5,-0.615577889447236,2.32889927661694
-2.5,-0.590452261306533,4.04764913102454
-2.5,-0.565326633165829,6.34020501193984
-2.5,-0.540201005025126,7.57128401311094
-2.5,-0.515075376884422,8.61333494666494
-2.5,-0.489949748743719,9.94309764681429
-2.5,-0.464824120603015,12.3029333541407
-2.5,-0.439698492462312,14.3053799372088
-2.5,-0.414572864321608,15.1960327620304
-2.5,-0.389447236180905,15.7907561069026
-2.5,-0.364321608040201,16.0631818784094
-2.5,-0.339195979899498,15.4034891948367
